"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Sergipe","12 - Educação",2018,966603073.34,1226887625.42,NA,100
"Sergipe","12 - Educação",2019,1053341505.77,1281787079.38,4.47,104.47
"Sergipe","12 - Educação",2020,1062240246.5,1236746272.87,-3.51,100.8
"Sergipe","12 - Educação",2021,1102369086.95,1166142162.82,-5.71,95.05
"Sergipe","12 - Educação",2022,1873545724.28,1873545724.28,60.66,152.71
"Sergipe","12.122 - Administração Geral",2020,5749516.94,6694054.07,NA,100
"Sergipe","12.361 - Ensino Fundamental",2018,333629971.12,347996583.52,NA,100
"Sergipe","12.361 - Ensino Fundamental",2019,342523567.99,342523567.99,-1.57,98.43
"Sergipe","12.361 - Ensino Fundamental",2020,330057644.88,315791882.73,-7.8,90.75
"Sergipe","12.361 - Ensino Fundamental",2021,331922598.11,288545696.2,-8.63,82.92
"Sergipe","12.361 - Ensino Fundamental",2022,664866800.11,546371396.33,89.35,157
"Sergipe","12.362 - Ensino Médio",2018,632285409.16,802545704.26,NA,100
"Sergipe","12.362 - Ensino Médio",2019,697667310.38,848975322.11,5.79,105.79
"Sergipe","12.362 - Ensino Médio",2020,699336637.87,814224449.9,-4.09,101.46
"Sergipe","12.362 - Ensino Médio",2021,751892386.47,795390059.59,-2.31,99.11
"Sergipe","12.362 - Ensino Médio",2022,1165953681.72,1165953681.72,46.59,145.28
"Sergipe","12.363 - Ensino Profissional",2018,687693.06,872873.39,NA,100
"Sergipe","12.363 - Ensino Profissional",2019,13150627.4,16002696.37,1733.34,1833.34
"Sergipe","12.363 - Ensino Profissional",2020,18145506.54,21126470.83,32.02,2420.34
"Sergipe","12.363 - Ensino Profissional",2021,18459302.37,19527190.16,-7.57,2237.12
"Sergipe","12.363 - Ensino Profissional",2022,42670242.45,42670242.45,118.52,4888.48
"Sergipe","12.365 - Educação Infantil",2020,355084,413417.6,NA,100
"Sergipe","12.365 - Educação Infantil",2021,94800,100284.27,-75.74,24.26
"Sergipe","12.365 - Educação Infantil",2022,55000,55000,-45.16,13.3
"Sergipe","13 - Cultura",2018,14594098.72,18523962.54,NA,100
"Sergipe","13 - Cultura",2019,9663776.55,11759627.67,-36.52,63.48
"Sergipe","13 - Cultura",2020,41356257.81,48150310.51,309.45,259.94
"Sergipe","13 - Cultura",2021,22988421.27,24318322.8,-49.49,131.28
"Sergipe","13 - Cultura",2022,32528946.76,32528946.76,33.76,175.6
"Sergipe","13.122 - Administração Geral",2018,10713953.93,13598981.69,NA,100
"Sergipe","13.122 - Administração Geral",2019,7911859.42,9627759.96,-29.2,70.8
"Sergipe","13.122 - Administração Geral",2020,15173714.48,17666469.42,83.5,129.91
"Sergipe","13.122 - Administração Geral",2021,19491701.29,20619314.32,16.71,151.62
"Sergipe","13.122 - Administração Geral",2022,24749525.64,24749525.64,20.03,182
"Sergipe","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2019,4541,5525.84,NA,100
"Sergipe","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2020,571631.95,665540.29,11944.15,12044.15
"Sergipe","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2021,262845.46,278051.31,-58.22,5031.84
"Sergipe","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2022,40000,40000,-85.61,723.87
"Sergipe","13.392 - Difusão Cultural",2018,3840144.79,4874209.75,NA,100
"Sergipe","13.392 - Difusão Cultural",2019,1707376.13,2077666.79,-57.37,42.63
"Sergipe","13.392 - Difusão Cultural",2020,25610911.38,29818300.8,1335.18,611.76
"Sergipe","13.392 - Difusão Cultural",2021,3233874.52,3420957.17,-88.53,70.18
"Sergipe","13.392 - Difusão Cultural",2022,7739421.12,7739421.12,126.24,158.78
"Sergipe","14 - Direitos da Cidadania",2018,147601302.03,187347025.84,NA,100
"Sergipe","14 - Direitos da Cidadania",2019,172758905.54,210226343.27,12.21,112.21
"Sergipe","14 - Direitos da Cidadania",2020,143894020.45,167533092.51,-20.31,89.42
"Sergipe","14 - Direitos da Cidadania",2021,196377194.23,207737797.37,24,110.88
"Sergipe","14 - Direitos da Cidadania",2022,216602381.65,216602381.65,4.27,115.62
"Sergipe","14.122 - Administração Geral",2018,50633956.13,64268546.12,NA,100
"Sergipe","14.122 - Administração Geral",2019,52945363.24,64427996.18,0.25,100.25
"Sergipe","14.122 - Administração Geral",2020,58676891.26,68316397.17,6.04,106.3
"Sergipe","14.122 - Administração Geral",2021,63508201.4,67182209.86,-1.66,104.53
"Sergipe","14.122 - Administração Geral",2022,83233857.84,83233857.84,23.89,129.51
"Sergipe","14.421 - Custódia e Reintegração Social",2018,96674574.15,122706871.09,NA,100
"Sergipe","14.421 - Custódia e Reintegração Social",2019,119685667.95,145642739.72,18.69,118.69
"Sergipe","14.421 - Custódia e Reintegração Social",2020,85217129.19,99216695.34,-31.88,80.86
"Sergipe","14.421 - Custódia e Reintegração Social",2021,132739068.02,140418146.43,41.53,114.43
"Sergipe","14.421 - Custódia e Reintegração Social",2022,132754576.27,132754576.27,-5.46,108.19
"Sergipe","14.422 - Direitos Individuais, Coletivos e Difusos",2018,102432.39,130015.14,NA,100
"Sergipe","14.422 - Direitos Individuais, Coletivos e Difusos",2019,13875.36,16884.61,-87.01,12.99
"Sergipe","14.422 - Direitos Individuais, Coletivos e Difusos",2022,71408.54,71408.54,322.92,54.92
"Sergipe","15 - Urbanismo",2018,77854878.64,98819453.21,NA,100
"Sergipe","15 - Urbanismo",2019,42809230.31,52093568.88,-47.28,52.72
"Sergipe","15 - Urbanismo",2020,38098149.22,44356956.17,-14.85,44.89
"Sergipe","15 - Urbanismo",2021,58380724.2,61758103.34,39.23,62.5
"Sergipe","15 - Urbanismo",2022,107103045.45,107103045.45,73.42,108.38
"Sergipe","15.122 - Administração Geral",2018,14987037.15,14987037.15,NA,100
"Sergipe","15.122 - Administração Geral",2019,19200858.94,18408175.01,22.83,122.83
"Sergipe","15.122 - Administração Geral",2020,20131198.77,18465917.06,0.31,123.21
"Sergipe","15.122 - Administração Geral",2021,22544913.8,18789552.48,1.75,125.37
"Sergipe","15.122 - Administração Geral",2022,21578180.34,17000363.36,-9.52,113.43
"Sergipe","15.451 - Infraestrutura Urbana",2018,37741651.25,47904632.38,NA,100
"Sergipe","15.451 - Infraestrutura Urbana",2019,15549825.59,18922225.53,-60.5,39.5
"Sergipe","15.451 - Infraestrutura Urbana",2020,13278569.55,15459987.94,-18.3,32.27
"Sergipe","15.451 - Infraestrutura Urbana",2021,35207560.11,37244350.17,140.91,77.75
"Sergipe","15.451 - Infraestrutura Urbana",2022,82365301.68,82365301.68,121.15,171.94
"Sergipe","15.452 - Serviços Urbanos",2018,96174.92,122072.67,NA,100
"Sergipe","15.452 - Serviços Urbanos",2019,64960.69,79049.17,-35.24,64.76
"Sergipe","15.452 - Serviços Urbanos",2020,61146.49,71191.7,-9.94,58.32
"Sergipe","15.452 - Serviços Urbanos",2021,114608.59,121238.8,70.3,99.32
"Sergipe","15.452 - Serviços Urbanos",2022,2370513.73,2370513.73,1855.24,1941.89
"Sergipe","16 - Habitação",2018,38298333.56,48611216.76,NA,100
"Sergipe","16 - Habitação",2019,35152946.9,42776813.49,-12,88
"Sergipe","16 - Habitação",2020,29267571.45,34075681.11,-20.34,70.1
"Sergipe","16 - Habitação",2021,29152573.69,30839077.16,-9.5,63.44
"Sergipe","16 - Habitação",2022,35893926.78,35893926.78,16.39,73.84
"Sergipe","16.122 - Administração Geral",2018,33311292.55,42281277.33,NA,100
"Sergipe","16.122 - Administração Geral",2019,32579137.94,39644804.5,-6.24,93.76
"Sergipe","16.122 - Administração Geral",2020,29113553.77,33896361.24,-14.5,80.17
"Sergipe","16.122 - Administração Geral",2021,28987896.42,30664873.16,-9.53,72.53
"Sergipe","16.122 - Administração Geral",2022,29424504.55,29424504.55,-4.04,69.59
"Sergipe","16.482 - Habitação Urbana",2018,1146782.68,1455585.56,NA,100
"Sergipe","16.482 - Habitação Urbana",2019,1083248.84,1318180.63,-9.44,90.56
"Sergipe","16.482 - Habitação Urbana",2021,78587.26,83133.61,-93.69,5.71
"Sergipe","16.482 - Habitação Urbana",2022,1921233.62,1921233.62,2211.02,131.99
"Sergipe","17 - Saneamento",2018,47841704.62,60724403.84,NA,100
"Sergipe","17 - Saneamento",2019,94322282.56,114778618.73,89.02,189.02
"Sergipe","17 - Saneamento",2020,111647382.22,129988940.16,13.25,214.06
"Sergipe","17 - Saneamento",2021,76791256.32,81233701.84,-37.51,133.77
"Sergipe","17 - Saneamento",2022,67358612.81,67358612.81,-17.08,110.93
"Sergipe","17.512 - Saneamento Básico Urbano",2018,47841704.62,60724403.84,NA,100
"Sergipe","17.512 - Saneamento Básico Urbano",2019,16901375.54,20566895.61,-66.13,33.87
"Sergipe","17.512 - Saneamento Básico Urbano",2022,2818261.27,2818261.27,-86.3,4.64
"Sergipe","18 - Gestão Ambiental",2018,55275001.29,70159320.77,NA,100
"Sergipe","18 - Gestão Ambiental",2019,76682779.58,93313512.8,33,133
"Sergipe","18 - Gestão Ambiental",2020,43533707.71,50685474.34,-45.68,72.24
"Sergipe","18 - Gestão Ambiental",2021,11372787.23,12030713.54,-76.26,17.15
"Sergipe","18 - Gestão Ambiental",2022,15295006.91,15295006.91,27.13,21.8
"Sergipe","18.122 - Administração Geral",2018,15765572.23,20010887.62,NA,100
"Sergipe","18.122 - Administração Geral",2019,11576824.34,14087571.58,-29.6,70.4
"Sergipe","18.122 - Administração Geral",2020,10273073.44,11960745.54,-15.1,59.77
"Sergipe","18.122 - Administração Geral",2021,8351689.11,8834842.08,-26.13,44.15
"Sergipe","18.122 - Administração Geral",2022,11853472.04,11853472.04,34.17,59.24
"Sergipe","18.541 - Preservação e Conservação Ambiental",2018,10947078.39,13894881.34,NA,100
"Sergipe","18.541 - Preservação e Conservação Ambiental",2019,12656193.34,15401030.92,10.84,110.84
"Sergipe","18.541 - Preservação e Conservação Ambiental",2020,2785217.81,3242776.53,-78.94,23.34
"Sergipe","18.541 - Preservação e Conservação Ambiental",2021,2224059.29,2352723.19,-27.45,16.93
"Sergipe","18.541 - Preservação e Conservação Ambiental",2022,2428660.4,2428660.4,3.23,17.48
"Sergipe","18.542 - Controle Ambiental",2018,38146.8,48418.88,NA,100
"Sergipe","18.542 - Controle Ambiental",2019,23310,28365.4,-41.42,58.58
"Sergipe","18.542 - Controle Ambiental",2020,28900,33647.72,18.62,69.49
"Sergipe","18.542 - Controle Ambiental",2021,52860,55918,66.19,115.49
"Sergipe","18.542 - Controle Ambiental",2022,47430,47430,-15.18,97.96
"Sergipe","18.543 - Recuperação de Áreas Degradadas",2018,3120875.31,3961257.11,NA,100
"Sergipe","18.544 - Recursos Hídricos",2018,2839029.92,3603517.07,NA,100
"Sergipe","18.544 - Recursos Hídricos",2019,2166781.33,2636706.42,-26.83,73.17
"Sergipe","18.544 - Recursos Hídricos",2020,5542808.35,6453387.16,144.75,179.09
"Sergipe","18.544 - Recursos Hídricos",2021,742719.99,785687.03,-87.83,21.8
"Sergipe","18.544 - Recursos Hídricos",2022,950155.66,950155.66,20.93,26.37
"Sergipe","18.545 - Meteorologia",2018,377648.37,393910.48,NA,100
"Sergipe","18.545 - Meteorologia",2019,128607.99,128607.99,-67.35,32.65
"Sergipe","19 - Ciência e Tecnologia",2018,22124748.08,28082447.06,NA,100
"Sergipe","19 - Ciência e Tecnologia",2019,23238903.32,28278887.57,0.7,100.7
"Sergipe","19 - Ciência e Tecnologia",2020,25584660.86,29787737.82,5.34,106.07
"Sergipe","19 - Ciência e Tecnologia",2021,25480243.48,26954299.24,-9.51,95.98
"Sergipe","19 - Ciência e Tecnologia",2022,22604641.04,22604641.04,-16.14,80.49
"Sergipe","19.122 - Administração Geral",2018,13369265.7,16969309.43,NA,100
"Sergipe","19.122 - Administração Geral",2019,12632522.86,15372226.85,-9.41,90.59
"Sergipe","19.122 - Administração Geral",2020,11872237.64,13822622.24,-10.08,81.46
"Sergipe","19.122 - Administração Geral",2021,11218417.55,11867413.43,-14.14,69.93
"Sergipe","19.122 - Administração Geral",2022,12677422.55,12677422.55,6.83,74.71
"Sergipe","19.571 - Desenvolvimento Científico",2018,6532794.52,8291929.72,NA,100
"Sergipe","19.571 - Desenvolvimento Científico",2019,5345362.4,6504648.7,-21.55,78.45
"Sergipe","19.571 - Desenvolvimento Científico",2020,6702867.09,7804021.66,19.98,94.12
"Sergipe","19.571 - Desenvolvimento Científico",2021,6048354.6,6398257.53,-18.01,77.16
"Sergipe","19.571 - Desenvolvimento Científico",2022,3775001.99,3775001.99,-41,45.53
"Sergipe","19.572 - Desenvolvimento Tecnológico e Engenharia",2018,363565.94,461466.1,NA,100
"Sergipe","19.572 - Desenvolvimento Tecnológico e Engenharia",2019,1237818.06,1506272.36,226.41,326.41
"Sergipe","19.572 - Desenvolvimento Tecnológico e Engenharia",2020,623153.26,725525.58,-51.83,157.22
"Sergipe","19.572 - Desenvolvimento Tecnológico e Engenharia",2021,3143384.56,3325232.28,358.32,720.58
"Sergipe","19.572 - Desenvolvimento Tecnológico e Engenharia",2022,743111.34,743111.34,-77.65,161.03
"Sergipe","19.573 - Difusão do Conhecimento Científico e Tecnológico",2018,1859121.92,1939178.53,NA,100
"Sergipe","19.573 - Difusão do Conhecimento Científico e Tecnológico",2019,4021870,4021870,107.4,207.4
"Sergipe","19.573 - Difusão do Conhecimento Científico e Tecnológico",2020,6386402.87,6110369.56,51.93,315.1
"Sergipe","19.573 - Difusão do Conhecimento Científico e Tecnológico",2021,5070086.77,4407508.63,-27.87,227.29
"Sergipe","19.573 - Difusão do Conhecimento Científico e Tecnológico",2022,5409105.16,4445071.31,0.85,229.22
"Sergipe","20 - Agricultura",2018,145330014.33,184464131.25,NA,100
"Sergipe","20 - Agricultura",2019,144863422.34,176280970.62,-4.44,95.56
"Sergipe","20 - Agricultura",2020,154715585.86,180132436.89,2.18,97.65
"Sergipe","20 - Agricultura",2021,156417378.53,165466269.2,-8.14,89.7
"Sergipe","20 - Agricultura",2022,150687998.46,150687998.46,-8.93,81.69
"Sergipe","20.122 - Administração Geral",2018,117904755.85,149653865.09,NA,100
"Sergipe","20.122 - Administração Geral",2019,122092612.94,148571695.79,-0.72,99.28
"Sergipe","20.122 - Administração Geral",2020,114183033.34,132941150.91,-10.52,88.83
"Sergipe","20.122 - Administração Geral",2021,124069736.02,131247285.52,-1.27,87.7
"Sergipe","20.122 - Administração Geral",2022,126896925.77,126896925.77,-3.31,84.79
"Sergipe","20.605 - Abastecimento",2018,7180,9113.41,NA,100
"Sergipe","20.605 - Abastecimento",2019,287114.4,349382.92,3733.72,3833.72
"Sergipe","20.605 - Abastecimento",2020,336759.04,392082.2,12.22,4302.25
"Sergipe","20.605 - Abastecimento",2021,1548955.84,1638564.37,317.91,17979.7
"Sergipe","20.605 - Abastecimento",2022,232862.68,232862.68,-85.79,2555.16
"Sergipe","20.606 - Extensão Rural",2018,18660061.1,23684797.5,NA,100
"Sergipe","20.606 - Extensão Rural",2019,8782338.29,10687025.7,-54.88,45.12
"Sergipe","20.606 - Extensão Rural",2020,8681017.77,10107145.17,-5.43,42.67
"Sergipe","20.606 - Extensão Rural",2021,9411606.24,9956076.41,-1.49,42.04
"Sergipe","20.606 - Extensão Rural",2022,8447921.36,8447921.36,-15.15,35.67
"Sergipe","20.607 - Irrigação",2018,2342812.96,2342812.96,NA,100
"Sergipe","20.607 - Irrigação",2019,3342075.17,3204101.69,36.76,136.76
"Sergipe","20.607 - Irrigação",2020,1976569.52,1813064.85,-43.41,77.39
"Sergipe","20.607 - Irrigação",2021,16437221.82,13699233.66,655.58,584.73
"Sergipe","20.607 - Irrigação",2022,9058413.16,7136668.28,-47.9,304.62
"Sergipe","20.608 - Promoção da Produção Agropecuária",2019,1270104,1545560.38,NA,100
"Sergipe","20.608 - Promoção da Produção Agropecuária",2020,1276530,1486239.79,-3.84,96.16
"Sergipe","20.608 - Promoção da Produção Agropecuária",2021,1311108,1386956.82,-6.68,89.74
"Sergipe","20.608 - Promoção da Produção Agropecuária",2022,1733796,1733796,25.01,112.18
"Sergipe","22 - Indústria",2018,38422964.36,48769407.84,NA,100
"Sergipe","22 - Indústria",2019,41996118.76,51104112.12,4.79,104.79
"Sergipe","22 - Indústria",2020,33639529.52,39165869.39,-23.36,80.31
"Sergipe","22 - Indústria",2021,46544068.69,49236686.31,25.71,100.96
"Sergipe","22 - Indústria",2022,59733179.45,59733179.45,21.32,122.48
"Sergipe","22.122 - Administração Geral",2018,32657699.77,41451686.66,NA,100
"Sergipe","22.122 - Administração Geral",2019,31950442.06,38879758.93,-6.2,93.8
"Sergipe","22.122 - Administração Geral",2020,27141795.78,31600680.62,-18.72,76.23
"Sergipe","22.122 - Administração Geral",2021,28608696.65,30263736.33,-4.23,73.01
"Sergipe","22.122 - Administração Geral",2022,34980975.04,34980975.04,15.59,84.39
"Sergipe","22.661 - Promoção Industrial",2018,5105441.21,6480222.15,NA,100
"Sergipe","22.661 - Promoção Industrial",2019,8926939.84,10862988.01,67.63,167.63
"Sergipe","22.661 - Promoção Industrial",2020,5969638.74,6950337.73,-36.02,107.25
"Sergipe","22.661 - Promoção Industrial",2021,16832401.84,17806171.93,156.19,274.78
"Sergipe","22.661 - Promoção Industrial",2022,22968612.58,22968612.58,28.99,354.44
"Sergipe","23 - Comércio e Serviços",2018,28695062.07,36421999.41,NA,100
"Sergipe","23 - Comércio e Serviços",2019,33345848.72,40577797.24,11.41,111.41
"Sergipe","23 - Comércio e Serviços",2020,18622730.97,21682094.23,-46.57,59.53
"Sergipe","23 - Comércio e Serviços",2021,23096146.37,24432279.9,12.68,67.08
"Sergipe","23 - Comércio e Serviços",2022,23906076.36,23906076.36,-2.15,65.64
"Sergipe","23.122 - Administração Geral",2018,12808904.69,16258055.75,NA,100
"Sergipe","23.122 - Administração Geral",2019,16517477.46,20099738.86,23.63,123.63
"Sergipe","23.122 - Administração Geral",2020,4494351.41,5232688.53,-73.97,32.19
"Sergipe","23.122 - Administração Geral",2021,5202816.77,5503804.55,5.18,33.85
"Sergipe","23.122 - Administração Geral",2022,4693934.14,4693934.14,-14.71,28.87
"Sergipe","23.691 - Promoção Comercial",2018,144667.2,183622.84,NA,100
"Sergipe","23.691 - Promoção Comercial",2019,99729.56,121358.61,-33.91,66.09
"Sergipe","23.692 - Comercialização",2020,84796.27,84796.27,NA,100
"Sergipe","23.692 - Comercialização",2021,3285277.73,2984961.29,3420.16,3520.16
"Sergipe","23.692 - Comercialização",2022,14694999.74,12621521.88,322.84,14884.52
"Sergipe","23.695 - Turismo",2018,15171453.35,19256785.84,NA,100
"Sergipe","23.695 - Turismo",2019,16156645.82,19660651.12,2.1,102.1
"Sergipe","23.695 - Turismo",2020,14043583.29,16350679,-16.84,84.91
"Sergipe","23.695 - Turismo",2021,14608051.87,15453141.24,-5.49,80.25
"Sergipe","23.695 - Turismo",2022,4517142.48,4517142.48,-70.77,23.46
"Sergipe","24 - Comunicações",2018,5726762.78,7268851.7,NA,100
"Sergipe","24 - Comunicações",2019,7637647.21,9294077.43,27.86,127.86
"Sergipe","24.122 - Administração Geral",2018,5327070.56,6761531.32,NA,100
"Sergipe","24.122 - Administração Geral",2019,7193607.21,8753735.35,29.46,129.46
"Sergipe","24.722 - Telecomunicações",2018,373845.67,474513.93,NA,100
"Sergipe","24.722 - Telecomunicações",2019,425040,517221.41,9,109
"Sergipe","26 - Transporte",2018,151679916,192523919.17,NA,100
"Sergipe","26 - Transporte",2019,84661191.19,103022258.59,-46.49,53.51
"Sergipe","26 - Transporte",2020,124842814.95,145352133.47,41.09,75.5
"Sergipe","26 - Transporte",2021,225811140.53,238874524.81,64.34,124.08
"Sergipe","26 - Transporte",2022,567306819.32,567306819.32,137.49,294.67
"Sergipe","26.122 - Administração Geral",2018,22250505.13,28242067.67,NA,100
"Sergipe","26.122 - Administração Geral",2019,23714674.05,28857842.04,2.18,102.18
"Sergipe","26.122 - Administração Geral",2020,21650703.08,25207505.01,-12.65,89.26
"Sergipe","26.122 - Administração Geral",2021,23724608.31,25097098.94,-0.44,88.86
"Sergipe","26.122 - Administração Geral",2022,46168235.68,46168235.68,83.96,163.47
"Sergipe","26.782 - Transporte Rodoviário",2018,43712839.65,55483728.03,NA,100
"Sergipe","26.782 - Transporte Rodoviário",2019,38897032.19,47332904.87,-14.69,85.31
"Sergipe","26.782 - Transporte Rodoviário",2020,72269352.42,84141843.19,77.77,151.65
"Sergipe","26.782 - Transporte Rodoviário",2021,184440554.72,195110612.17,131.88,351.65
"Sergipe","26.782 - Transporte Rodoviário",2022,470457826.1,470457826.1,141.12,847.92
"Sergipe","27 - Desporto e Lazer",2018,21181561.22,26885281.11,NA,100
"Sergipe","27 - Desporto e Lazer",2019,17872447.93,21748571.29,-19.11,80.89
"Sergipe","27 - Desporto e Lazer",2020,1707288.21,1987763.44,-90.86,7.39
"Sergipe","27 - Desporto e Lazer",2021,14823361.07,15680906.28,688.87,58.33
"Sergipe","27 - Desporto e Lazer",2022,26671840.16,26671840.16,70.09,99.21
"Sergipe","27.122 - Administração Geral",2018,5038186.76,6394857.58,NA,100
"Sergipe","27.122 - Administração Geral",2019,5379141.82,6545754.1,2.36,102.36
"Sergipe","27.122 - Administração Geral",2021,6427896.39,6799756.17,3.88,106.33
"Sergipe","27.122 - Administração Geral",2022,11224377.79,11224377.79,65.07,175.52
"Sergipe","27.811 - Desporto de Rendimento",2018,3701996.65,4441893.73,NA,100
"Sergipe","27.811 - Desporto de Rendimento",2019,2186815.56,2515558.24,-43.37,56.63
"Sergipe","27.811 - Desporto de Rendimento",2020,261167.41,287443.42,-88.57,6.47
"Sergipe","27.811 - Desporto de Rendimento",2021,6268813.68,6268813.68,2080.89,141.13
"Sergipe","27.811 - Desporto de Rendimento",2022,11067777.01,10462511.03,66.9,235.54
"Sergipe","27.812 - Desporto Comunitário",2018,646125.5,820112.62,NA,100
"Sergipe","27.812 - Desporto Comunitário",2019,1291780.99,1571938.61,91.67,191.67
"Sergipe","27.812 - Desporto Comunitário",2020,92414.33,107596.26,-93.16,13.12
"Sergipe","27.812 - Desporto Comunitário",2021,766050.81,810367.56,653.16,98.81
"Sergipe","27.812 - Desporto Comunitário",2022,594027.65,594027.65,-26.7,72.43
"Sergipe","27.813 - Lazer",2018,11795252.31,14971449.5,NA,100
"Sergipe","27.813 - Lazer",2019,9014709.56,10969792.96,-26.73,73.27
"Sergipe","27.813 - Lazer",2020,1353706.47,1576094.9,-85.63,10.53
"Sergipe","27.813 - Lazer",2021,1360600.19,1439312.18,-8.68,9.61
"Sergipe","27.813 - Lazer",2022,3785657.71,3785657.71,163.02,25.29
"Sergipe","28 - Encargos Especiais",2018,506927485.35,643431700.06,NA,100
"Sergipe","28 - Encargos Especiais",2019,437506207.33,532391252.63,-17.26,82.74
"Sergipe","28 - Encargos Especiais",2020,369942840.43,430717467.71,-19.1,66.94
"Sergipe","28 - Encargos Especiais",2021,408437736.27,432066238.78,0.31,67.15
"Sergipe","28 - Encargos Especiais",2022,471781462.57,471781462.57,9.19,73.32
"Sergipe","28.841 - Refinanciamento da Dívida Interna",2018,82332563.98,104502878.9,NA,100
"Sergipe","28.841 - Refinanciamento da Dívida Interna",2019,58247815.1,70880428.04,-32.17,67.83
"Sergipe","28.841 - Refinanciamento da Dívida Interna",2020,32657908.54,38022986.61,-46.36,36.38
"Sergipe","28.841 - Refinanciamento da Dívida Interna",2021,56789202.69,60074510.83,58,57.49
"Sergipe","28.841 - Refinanciamento da Dívida Interna",2022,65255897.71,65255897.71,8.62,62.44
"Sergipe","28.843 - Serviço da Dívida Interna",2018,283161787.49,359410912.96,NA,100
"Sergipe","28.843 - Serviço da Dívida Interna",2019,297296858.28,361773716.88,0.66,100.66
"Sergipe","28.843 - Serviço da Dívida Interna",2020,175538600.31,204376279.65,-43.51,56.86
"Sergipe","28.843 - Serviço da Dívida Interna",2021,240072189.63,253960588.85,24.26,70.66
"Sergipe","28.843 - Serviço da Dívida Interna",2022,220738481.35,220738481.35,-13.08,61.42
"Sergipe","28.844 - Serviço da Dívida Externa",2018,58775129.22,74601954.73,NA,100
"Sergipe","28.844 - Serviço da Dívida Externa",2019,79729057.67,97020458.62,30.05,130.05
"Sergipe","28.844 - Serviço da Dívida Externa",2020,101712186.71,118421579.52,22.06,158.74
"Sergipe","28.844 - Serviço da Dívida Externa",2021,101734352.96,107619779.8,-9.12,144.26
"Sergipe","28.844 - Serviço da Dívida Externa",2022,104234643.45,104234643.45,-3.15,139.72
"Sergipe","28.845 - Outras Transferências",2021,5302938,5609717.89,NA,100
"Sergipe","28.845 - Outras Transferências",2022,6282679,6282679,12,112
"Sergipe","28.846 - Outros Encargos Especiais",2018,82658004.66,86217383.66,NA,100
"Sergipe","28.846 - Outros Encargos Especiais",2019,2232476.28,2232476.28,-97.41,2.59
"Sergipe","28.846 - Outros Encargos Especiais",2020,60034144.87,57439347.13,2472.9,66.62
"Sergipe","28.846 - Outros Encargos Especiais",2021,4539052.99,3945872.36,-93.13,4.58
"Sergipe","28.846 - Outros Encargos Especiais",2022,75269761.06,61854862.43,1467.58,71.74
"Sergipe","Despesas Exceto Intraorçamentárias",2018,8038003476.82,10202457731.38,NA,100
"Sergipe","Despesas Exceto Intraorçamentárias",2019,8778241596.5,10682040531.46,4.7,104.7
"Sergipe","Despesas Exceto Intraorçamentárias",2020,9025254986.8,10507934060.5,-1.63,102.99
"Sergipe","Despesas Exceto Intraorçamentárias",2021,9864758297.4,10435443730.04,-0.69,102.28
"Sergipe","Despesas Exceto Intraorçamentárias",2022,12112160186.72,12112160186.72,16.07,118.72
"Sergipe","Despesas Intraorçamentárias",2018,749817354.36,951726369.14,NA,100
"Sergipe","Despesas Intraorçamentárias",2019,758523161.52,923029409.29,-3.02,96.98
"Sergipe","Despesas Intraorçamentárias",2020,865745252.88,1007970859.97,9.2,105.91
"Sergipe","Despesas Intraorçamentárias",2021,1115417257.91,1179945182.59,17.06,123.98
"Sergipe","Despesas Intraorçamentárias",2022,859178376.95,859178376.95,-27.18,90.28
"Sergipe","FU01 - Demais Subfunções",2018,9300,11804.28,NA,100
"Sergipe","FU01 - Demais Subfunções",2019,17500,21295.35,80.4,180.4
"Sergipe","FU01 - Demais Subfunções",2020,5000,5821.41,-72.66,49.32
"Sergipe","FU01 - Demais Subfunções",2021,1075483.11,1137700.81,19443.4,9638.04
"Sergipe","FU01 - Demais Subfunções",2022,3773472.39,3773472.39,231.68,31966.98
"Sergipe","FU02 - Demais Subfunções",2018,13489322.5,17121694.84,NA,100
"Sergipe","FU02 - Demais Subfunções",2019,7606781.7,9256517.9,-45.94,54.06
"Sergipe","FU02 - Demais Subfunções",2020,6986213.12,8133916.09,-12.13,47.51
"Sergipe","FU02 - Demais Subfunções",2021,9358540.57,9899940.84,21.71,57.82
"Sergipe","FU02 - Demais Subfunções",2022,14223955.67,14223955.67,43.68,83.08
"Sergipe","FU03 - Demais Subfunções",2018,5902669.7,7492126.41,NA,100
"Sergipe","FU03 - Demais Subfunções",2019,4812626.85,5856375.05,-21.83,78.17
"Sergipe","FU03 - Demais Subfunções",2020,4684429.44,5453992.79,-6.87,72.8
"Sergipe","FU03 - Demais Subfunções",2021,3069647.19,3247229.13,-40.46,43.34
"Sergipe","FU03 - Demais Subfunções",2022,6964230.38,6964230.38,114.47,92.95
"Sergipe","FU04 - Demais Subfunções",2018,189632786.7,240696647.67,NA,100
"Sergipe","FU04 - Demais Subfunções",2019,238032844.77,289656700.34,20.34,120.34
"Sergipe","FU04 - Demais Subfunções",2020,272340114.68,317080456.04,9.47,131.73
"Sergipe","FU04 - Demais Subfunções",2021,339565150.42,359209309.85,13.29,149.24
