"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação mensal";"Índice"
"Pernambuco";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2015";57265,3379281265;70869,58;-11,5988332024626;111,720313859171
"Pernambuco";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2016";63903,8315171861;74406,48;4,99071675040264;117,295958276543
"Pernambuco";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2017";71205,6818902399;80534,69;8,23612405801215;126,956598915233
"Pernambuco";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2018";69903,8558296333;76207,88;-5,37260402939403;120,135723566332
"Pernambuco";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2019";76050,0742262016;79485,6;4,30102503835561;125,302791116929
"Pernambuco";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2020";76391,3317346598;76391,33;-3,89286864538986;120,42491804974
"Pernambuco";"PIB - Ótica da Renda";"2010";97189,7604743838;169102,32;NA;100
"Pernambuco";"PIB - Ótica da Renda";"2011";110161,558963898;179968,23;6,42564217924391;106,425642179244
"Pernambuco";"PIB - Ótica da Renda";"2012";127989,043341589;197557,94;9,77378618437266;116,827456891189
"Pernambuco";"PIB - Ótica da Renda";"2013";141150,251801929;205713,88;4,12837874296523;121,650536787431
"Pernambuco";"PIB - Ótica da Renda";"2014";155142,647932341;212491,23;3,29455163647685;125,658376537945
"Pernambuco";"PIB - Ótica da Renda";"2015";156963,667544377;194252,74;-8,58317305613038;114,872900620169
"Pernambuco";"PIB - Ótica da Renda";"2016";167345,031245445;194848,32;0,306600565840154;115,225101583467
"Pernambuco";"PIB - Ótica da Renda";"2017";181609,500842173;205403,07;5,41690582705563;121,466736825373
"Pernambuco";"PIB - Ótica da Renda";"2018";186351,97524936;203157,45;-1,09327479866781;120,138771602897
"Pernambuco";"PIB - Ótica da Renda";"2019";197853,378468257;206791,32;1,78869640271622;122,287689488825
"Pernambuco";"PIB - Ótica da Renda";"2020";193307,317291223;193307,32;-6,5205831656764;114,313818994322
"Pernambuco";"PIB - Ótica Produção";"2010";97189,7604743839;169102,32;NA;100
"Pernambuco";"PIB - Ótica Produção";"2011";110161,558963898;179968,23;6,42564217924391;106,425642179244
"Pernambuco";"PIB - Ótica Produção";"2012";127989,043341588;197557,94;9,77378618437266;116,827456891189
"Pernambuco";"PIB - Ótica Produção";"2013";141150,251801929;205713,88;4,12837874296523;121,650536787431
"Pernambuco";"PIB - Ótica Produção";"2014";155142,647932341;212491,23;3,29455163647685;125,658376537945
"Pernambuco";"PIB - Ótica Produção";"2015";156963,667544377;194252,74;-8,58317305613038;114,872900620169
"Pernambuco";"PIB - Ótica Produção";"2016";167345,031245445;194848,32;0,306600565840154;115,225101583467
"Pernambuco";"PIB - Ótica Produção";"2017";181609,500842173;205403,07;5,41690582705563;121,466736825373
"Pernambuco";"PIB - Ótica Produção";"2018";186351,97524936;203157,45;-1,09327479866781;120,138771602897
"Pernambuco";"PIB - Ótica Produção";"2019";197853,378468257;206791,32;1,78869640271622;122,287689488825
"Pernambuco";"PIB - Ótica Produção";"2020";193307,317291223;193307,32;-6,5205831656764;114,313818994322
"Alagoas";"Valor Adicionado";"2010";24340,2317008896;42350,03;NA;100
"Alagoas";"Valor Adicionado";"2011";28529,9617317633;46608,7;10,0558842579332;110,055884257933
"Alagoas";"Valor Adicionado";"2012";31248,9279148839;48234,39;3,48795396567594;113,894582837368
"Alagoas";"Valor Adicionado";"2013";33708,0894246825;49126,53;1,84959320517994;116,001169302596
"Alagoas";"Valor Adicionado";"2014";37264,0890201385;51038,78;3,89249963309031;120,51651439208
"Alagoas";"Valor Adicionado";"2015";42260,6564108399;52300,31;2,47170876733338;123,495331644393
"Alagoas";"Valor Adicionado";"2016";44754,6579578918;52110,12;-0,363649852171044;123,04624105343
"Alagoas";"Valor Adicionado";"2017";47805,6203764588;54068,87;3,7588667997694;127,671385356752
"Alagoas";"Valor Adicionado";"2018";48892,2764734692;53301,45;-1,41933796656006;125,85929691195
"Alagoas";"Valor Adicionado";"2019";53032,2939624192;55428;3,98966632239837;130,880662894454
"Alagoas";"Valor Adicionado";"2020";57141,5115215034;57141,51;3,09141589088548;134,926728505269
"Alagoas";"Remuneração";"2010";13150,2745808087;22880,41;NA;100
"Alagoas";"Remuneração";"2011";15265,4639953214;24938,81;8,99634228582442;108,996342285824
"Alagoas";"Remuneração";"2012";16582,4850581837;25595,95;2,63500944912769;111,868406204259
"Alagoas";"Remuneração";"2013";18426,6746122532;26855,23;4,91984083419448;117,372153733259
"Alagoas";"Remuneração";"2014";20516,9066604508;28101;4,63883571282018;122,816855117544
"Alagoas";"Remuneração";"2015";21110,7769194435;26125,96;-7,02836198000072;114,18484196743
"Alagoas";"Remuneração";"2016";23055,6854415729;26844,91;2,75186060148604;117,327049646401
"Alagoas";"Remuneração";"2017";23995,390362046;27139,15;1,09607370633764;118,613040587996
"Alagoas";"Remuneração";"2018";25230,9575997467;27506,32;1,35291635883954;120,217775817828
"Alagoas";"Remuneração";"2019";26018,6324483327;27194,01;-1,13541178899977;118,85280901872
"Alagoas";"Remuneração";"2020";25777,5650268726;25777,57;-5,20864705131755;112,662185686358
"Alagoas";"Salários";"2010";10395,9410954358;18088,1;NA;100
"Alagoas";"Salários";"2011";12039,2177246201;19668,17;8,735411679502;108,735411679502
"Alagoas";"Salários";"2012";13185,6676871819;20352,78;3,4808017217667;112,520275761412
"Alagoas";"Salários";"2013";14613,5330702606;21297,92;4,64378821959457;117,745479071876
"Alagoas";"Salários";"2014";16316,1906100768;22347,48;4,92799296832742;123,547968001061
"Alagoas";"Salários";"2015";16803,6024972423;20795,55;-6,94454139795628;114,968128216894
"Alagoas";"Salários";"2016";18356,4951601003;21373,4;2,7787194856592;118,162769997954
"Alagoas";"Salários";"2017";18921,8196917197;21400,86;0,128477453283038;118,314582515577
"Alagoas";"Salários";"2018";19962,3670963148;21762,6;1,69030590359451;120,314460888651
"Alagoas";"Salários";"2019";20520,43107123;21447,43;-1,44821850330382;118,572044603911
"Alagoas";"Salários";"2020";20392,192806957;20392,19;-4,92012329682392;112,738153813833
"Alagoas";"Contribuição social";"2010";2754,33348537293;4792,32;NA;100
"Alagoas";"Contribuição social";"2011";3226,24627070126;5270,64;9,98096955128207;109,980969551282
"Alagoas";"Contribuição social";"2012";3396,81737100182;5243,17;-0,521189077607276;109,407760750534
"Alagoas";"Contribuição social";"2013";3813,14154199258;5557,31;5,99141359139606;115,962832198184
"Alagoas";"Contribuição social";"2014";4200,71605037394;5753,51;3,53048507281399;120,056882678953
"Alagoas";"Contribuição social";"2015";4307,17442220119;5330,41;-7,35377187143154;111,228173410791
"Alagoas";"Contribuição social";"2016";4699,19028147259;5471,51;2,64707592849331;114,17246761485
"Alagoas";"Contribuição social";"2017";5073,57067032627;5738,28;4,87561934456848;119,739082532051
"Alagoas";"Contribuição social";"2018";5268,59050343194;5743,72;0,0948019267097644;119,852597489316
"Alagoas";"Contribuição social";"2019";5498,20137710274;5746,58;0,0497935136113847;119,912276308761
"Alagoas";"Contribuição social";"2020";5385,37221991569;5385,37;-6,2856516397579;112,375008346688
"Alagoas";"Impostos sobre a produção";"2010";3004,12844866441;5226,94;NA;100
"Alagoas";"Impostos sobre a produção";"2011";3351,77038081603;5475,7;4,75918988930426;104,759189889304
"Alagoas";"Impostos sobre a produção";"2012";3628,51810446702;5600,81;2,28482203188634;107,152750940321
"Alagoas";"Impostos sobre a produção";"2013";3795,70110225173;5531,9;-1,2303577518252;105,834388762833
"Alagoas";"Impostos sobre a produção";"2014";3975,0107737283;5444,38;-1,58209656718306;104,159986531317
"Alagoas";"Impostos sobre a produção";"2015";4393,81605983134;5437,63;-0,123981059367639;104,030847876578
"Alagoas";"Impostos sobre a produção";"2016";4976,33913437576;5794,2;6,55745241952836;110,852621227716
"Alagoas";"Impostos sobre a produção";"2017";5331,02865249436;6029,47;4,06043975009494;115,353725124069
"Alagoas";"Impostos sobre a produção";"2018";5871,81219595282;6401,34;6,16754043058512;122,468212759282
"Alagoas";"Impostos sobre a produção";"2019";6340,07639041189;6626,49;3,517232329481;126,775704331789
"Alagoas";"Impostos sobre a produção";"2020";6449,960615555;6449,96;-2,66400462386572;123,398393706452
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2010";2792,80615109843;4859,26;NA;100
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2011";3127,35900098812;5109,09;5,1413178138235;105,141317813823
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2012";3401,46955213468;5250,35;2,76487593681067;108,048344809704
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2013";3574,43969765262;5209,43;-0,779376612987703;107,206241279536
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2014";3710,9049945146;5082,64;-2,43385552738016;104,596996250458
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2015";4106,55419084503;5082,13;-0,0100341554782557;104,586500825229
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2016";4714,08295077134;5488,85;8,0029436476438;112,956499549314
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2017";5045,44655948666;5706,48;3,96494712007067;117,435165025127
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2018";5520,77018893213;6018,64;5,47027239208762;123,859188436099
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2019";5931,43476598272;6199,38;3,00300400090385;127,578684820322
"Alagoas";"Impostos sobre produto, líquidos de subsídios";"2020";6060,83740480127;6060,84;-2,23473960299255;124,727633425666
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2010";211,32229756598;367,68;NA;100
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2011";224,411379827906;366,62;-0,288294168842473;99,7117058311575
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2012";227,048552332337;350,46;-4,40783372429219;95,3165796344647
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2013";221,261404599105;322,47;-7,98664612223933;87,7039817232376
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2014";264,105779213704;361,73;12,1747759481502;98,3817449956484
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2015";287,261868986309;355,51;-1,71951455505488;96,6900565709312
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2016";262,256183604424;305,36;-14,1064948946584;83,0504786771105
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2017";285,582093007699;323;5,7767880534451;87,8481288076588
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2018";351,042007020694;382,7;18,4829721362229;104,085073977372
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2019";408,641624429171;427,1;11,6017768487066;116,160791993037
"Alagoas";"Outros impostos sobre a produção líquidos de subsídios";"2020";389,123210753726;389,12;-8,89253102317958;105,831157528285
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2010";10978,634822515;19101,94;NA;100
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2011";13040,086356614;21303,27;11,5241174456626;111,524117445663
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2012";14439,3943043678;22287,98;4,62234201603791;116,679143584369
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2013";15060,1534078303;21948,83;-1,52167221973457;114,903669470221
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2014";16483,076580474;22576,06;2,85769218678171;118,187262654997
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2015";20862,6176224101;25818,85;14,3638438239445;135,163496482556
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2016";21436,7163327145;24959,86;-3,32698784027948;130,666623390085
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2017";23524,6479214052;26606,73;6,5980738674015;139,288103721402
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2018";23310,2768667017;25412,43;-4,48871394568217;133,035859184983
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2019";26605,0198896573;27806,89;9,42239683493471;145,571025770157
"Alagoas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2020";30974,8232838771;30974,82;11,3926080910163;162,155362230224
"Alagoas";"PIB - Ótica da Renda";"2010";27133,0378519881;47209,29;NA;100
"Alagoas";"PIB - Ótica da Renda";"2011";31657,3207327514;51717,79;9,5500271238987;109,550027123899
"Alagoas";"PIB - Ótica da Renda";"2012";34650,3974670185;53484,74;3,41652263176753;113,292828593694
"Alagoas";"PIB - Ótica da Renda";"2013";37282,5291223352;54335,95;1,59150067851128;115,095884729467
"Alagoas";"PIB - Ótica da Renda";"2014";40974,9940146531;56121,43;3,28600125699468;118,877936948427
"Alagoas";"PIB - Ótica da Renda";"2015";46367,2106016849;57382,44;2,24693134155705;121,549042571917
"Alagoas";"PIB - Ótica da Renda";"2016";49468,7409086631;57598,97;0,377345403924956;122,007702297577
"Alagoas";"PIB - Ótica da Renda";"2017";52851,0669359455;59775,35;3,77850506701769;126,617769511043
"Alagoas";"PIB - Ótica da Renda";"2018";54413,0466624013;59320,09;-0,76161829249014;125,653425416904
"Alagoas";"PIB - Ótica da Renda";"2019";58963,7287284019;61627,39;3,88957602727846;130,540810929374
"Alagoas";"PIB - Ótica da Renda";"2020";63202,3489263047;63202,35;2,55561690994863;133,876933967869
"Alagoas";"PIB - Ótica Produção";"2010";27133,037851988;47209,29;NA;100
"Alagoas";"PIB - Ótica Produção";"2011";31657,3207327515;51717,79;9,5500271238987;109,550027123899
"Alagoas";"PIB - Ótica Produção";"2012";34650,3974670186;53484,74;3,41652263176753;113,292828593694
"Alagoas";"PIB - Ótica Produção";"2013";37282,5291223351;54335,95;1,59150067851128;115,095884729467
"Alagoas";"PIB - Ótica Produção";"2014";40974,9940146531;56121,43;3,28600125699468;118,877936948427
"Alagoas";"PIB - Ótica Produção";"2015";46367,2106016849;57382,44;2,24693134155705;121,549042571917
"Alagoas";"PIB - Ótica Produção";"2016";49468,7409086632;57598,97;0,377345403924956;122,007702297577
"Alagoas";"PIB - Ótica Produção";"2017";52851,0669359455;59775,35;3,77850506701769;126,617769511043
"Alagoas";"PIB - Ótica Produção";"2018";54413,0466624013;59320,09;-0,76161829249014;125,653425416904
"Alagoas";"PIB - Ótica Produção";"2019";58963,7287284016;61627,39;3,88957602727846;130,540810929374
"Alagoas";"PIB - Ótica Produção";"2020";63202,3489263047;63202,35;2,55561690994863;133,876933967869
"Sergipe";"Valor Adicionado";"2010";23686,833795076;41213,17;NA;100
"Sergipe";"Valor Adicionado";"2011";26037,9008879116;42537,48;3,21331749050122;103,213317490501
"Sergipe";"Valor Adicionado";"2012";29358,8657248031;45316,98;6,53423757119604;109,957520860443
"Sergipe";"Valor Adicionado";"2013";31608,6621186328;46066,8;1,65461158267828;111,776890736626
"Sergipe";"Valor Adicionado";"2014";33664,779803707;46108,99;0,0915843948353201;111,879260925573
"Sergipe";"Valor Adicionado";"2015";34508,5725490711;42706,6;-7,37901654319472;103,623671753471
"Sergipe";"Valor Adicionado";"2016";34751,9009618399;40463,4;-5,25258390974697;98,1807514442592
"Sergipe";"Valor Adicionado";"2017";36412,1556822027;41182,69;1,77763114320597;99,926043058566
"Sergipe";"Valor Adicionado";"2018";37281,8650583803;40643,99;-1,30807385335927;98,6189366166204
"Sergipe";"Valor Adicionado";"2019";39871,2651352848;41672,43;2,53036180748987;101,11435252372
"Sergipe";"Valor Adicionado";"2020";40687,9650432955;40687,97;-2,36237723598072;98,7256500773903
"Sergipe";"Remuneração";"2010";12084,19860493;21025,53;NA;100
"Sergipe";"Remuneração";"2011";13457,787189605;21985,66;4,56649606454629;104,566496064546
"Sergipe";"Remuneração";"2012";15036,8508547606;23210,18;5,56963038635183;110,390463403301
"Sergipe";"Remuneração";"2013";16933,9837996316;24679,77;6,33166136583172;117,38001372617
"Sergipe";"Remuneração";"2014";18612,6755791805;25492,86;3,29456068674869;121,247169512493
"Sergipe";"Remuneração";"2015";19592,9885177957;24247,6;-4,88474027629698;115,324560189446
"Sergipe";"Remuneração";"2016";19254,4792382934;22418,97;-7,54148864217489;106,627371581121
"Sergipe";"Remuneração";"2017";20424,4518150669;23100,36;3,03934569697002;109,868146011064
"Sergipe";"Remuneração";"2018";21119,4973576764;23024,08;-0,330211304066252;109,505348973367
"Sergipe";"Remuneração";"2019";22023,3930519615;23018,29;-0,0251475846157589;109,477811023075
"Sergipe";"Remuneração";"2020";21468,18126637;21468,18;-6,7342535001514;102,105297702365
"Sergipe";"Salários";"2010";9472,83620612749;16481,97;NA;100
"Sergipe";"Salários";"2011";10532,5022029935;17206,69;4,39704719763474;104,397047197635
"Sergipe";"Salários";"2012";11879,1116305756;18336,05;6,56349361788933;111,249140727716
"Sergipe";"Salários";"2013";13374,5557216068;19492,22;6,30544746551194;118,263896852136
"Sergipe";"Salários";"2014";14722,8367327672;20165,14;3,45224915376492;122,346661230423
"Sergipe";"Salários";"2015";15461,4597680111;19134,56;-5,11070094231926;116,093889262024
"Sergipe";"Salários";"2016";15191,4738623423;17688,2;-7,5588882106513;107,31848195331
"Sergipe";"Salários";"2017";16039,3630221321;18140,76;2,55854185276059;110,064270229833
"Sergipe";"Salários";"2018";16553,7175492267;18046,55;-0,519327745915821;109,49267593619
"Sergipe";"Salários";"2019";17233,0869253341;18011,58;-0,193776649830568;109,280504696951
"Sergipe";"Salários";"2020";16898,7227876485;16898,72;-6,17858066865872;102,528520559132
"Sergipe";"Contribuição social";"2010";2611,36239880248;4543,56;NA;100
"Sergipe";"Contribuição social";"2011";2925,28498661151;4778,97;5,18117951562211;105,181179515622
"Sergipe";"Contribuição social";"2012";3157,73922418502;4874,14;1,99143330048106;107,275792550335
"Sergipe";"Contribuição social";"2013";3559,42807802476;5187,55;6,43005740499862;114,173687592989
"Sergipe";"Contribuição social";"2014";3889,83884641333;5327,72;2,70204624533739;117,258713431758
"Sergipe";"Contribuição social";"2015";4131,52874978456;5113,04;-4,02949103931889;112,533784081205
"Sergipe";"Contribuição social";"2016";4063,00537595105;4730,76;-7,47656971195218;104,120117264876
"Sergipe";"Contribuição social";"2017";4385,08879293484;4959,6;4,83727773127363;109,156696511106
"Sergipe";"Contribuição social";"2018";4565,77980844974;4977,53;0,361521090410499;109,551320990589
"Sergipe";"Contribuição social";"2019";4790,30612662739;5006,71;0,58623453801383;110,193548671086
"Sergipe";"Contribuição social";"2020";4569,45847872155;4569,46;-8,73327993832277;100,570037591668
"Sergipe";"Impostos sobre a produção";"2010";2926,17897855654;5091,31;NA;100
"Sergipe";"Impostos sobre a produção";"2011";3248,53822522912;5307,06;4,23761271656999;104,23761271657
"Sergipe";"Impostos sobre a produção";"2012";3689,5837669047;5695,07;7,31120432028278;111,858637560863
"Sergipe";"Impostos sobre a produção";"2013";3934,54042769414;5734,24;0,68778785862158;112,627987688827
"Sergipe";"Impostos sobre a produção";"2014";4047,81483699628;5544,09;-3,31604536956945;108,893192518232
"Sergipe";"Impostos sobre a produção";"2015";4309,94191446649;5333,83;-3,79250697589686;104,763410595701
"Sergipe";"Impostos sobre a produção";"2016";4399,87887722319;5123;-3,9526944053335;100,622433126248
"Sergipe";"Impostos sobre a produção";"2017";4591,77251187294;5193,36;1,37341401522544;102,004395725265
"Sergipe";"Impostos sobre a produção";"2018";5121,46397217262;5583,32;7,50881895343285;109,663721124819
"Sergipe";"Impostos sobre a produção";"2019";5190,3904729691;5424,86;-2,83809632978228;106,551359080472
"Sergipe";"Impostos sobre a produção";"2020";5093,23925372968;5093,24;-6,11296881394174;100,037907729052
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2010";2718,05943089166;4729,2;NA;100
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2011";3070,37096797918;5015,99;6,06423919478982;106,06423919479
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2012";3494,31507889461;5393,66;7,5293212307042;114,050156474668
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2013";3727,32395565575;5432,24;0,715284241127545;114,865939270913
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2014";3807,65169833309;5215,15;-3,99632564098789;110,275522287068
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2015";4047,95791229635;5009,61;-3,94120974468616;105,929332656686
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2016";4125,53752142868;4803,57;-4,11289501577967;101,572570413601
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2017";4299,33048086067;4862,61;1,22908586738613;102,820984521695
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2018";4736,11621958402;5163,23;6,1822765963135;109,177662183879
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2019";4818,21774569569;5035,88;-2,46647931624195;106,484817728157
"Sergipe";"Impostos sobre produto, líquidos de subsídios";"2020";4721,69152592493;4721,69;-6,23902872983472;99,8411993571851
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2010";208,119547664886;362,11;NA;100
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2011";178,167257249936;291,07;-19,6183480157963;80,3816519842037
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2012";195,268688010089;301,41;3,55241007317828;83,2371378862777
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2013";207,216472038382;302;0,195746657376983;83,4000718013863
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2014";240,163138663192;328,94;8,92052980132449;90,839800060755
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2015";261,984002170136;324,22;-1,43491214203197;89,5363287398857
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2016";274,341355794508;319,43;-1,4773918943927;88,2135262765458
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2017";292,442031012272;330,76;3,54694299220486;91,3424097649885
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2018";385,347752588605;420,1;27,0105212238481;116,014470740935
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2019";372,172727273407;388,99;-7,40537967150678;107,42315870868
"Sergipe";"Outros impostos sobre a produção líquidos de subsídios";"2020";371,547727804752;371,55;-4,48340574307823;102,606942641739
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2010";11394,5156424812;19825,54;NA;100
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2011";12401,9464410566;20260,75;2,19519871842078;102,195198718421
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2012";14126,7461820324;21805,39;7,62380464691583;109,986361027241
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2013";14467,4618469629;21085,03;-3,30358686544933;106,352866050559
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2014";14811,9410858633;20287,19;-3,7839168357835;102,328562046734
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2015";14653,6000291053;18134,78;-10,6097000126681;91,4718085862983
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2016";15223,080367752;17725,01;-2,25958076138779;89,4049291973888
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2017";15695,2618361235;17751,58;0,149901184823054;89,5389482455459
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2018";15777,0199481152;17199,81;-3,1082866989868;86,7558210268169
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2019";17475,6993560498;18265,16;6,19396377053001;92,1294451500438
"Sergipe";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2020";18848,2360491207;18848,24;3,19230710270264;95,0704999712492
"Sergipe";"PIB - Ótica da Renda";"2010";26404,8932259677;45942,38;NA;100
"Sergipe";"PIB - Ótica da Renda";"2011";29108,2718558908;47553,47;3,50676216600012;103,506762166
"Sergipe";"PIB - Ótica da Renda";"2012";32853,1808036977;50710,64;6,63920004155323;110,378783162736
"Sergipe";"PIB - Ótica da Renda";"2013";35335,9860742886;51499,04;1,55470331275647;112,094845761147
"Sergipe";"PIB - Ótica da Renda";"2014";37472,4315020401;51324,14;-0,339617981228391;111,714151508912
"Sergipe";"PIB - Ótica da Renda";"2015";38556,5304613675;47716,21;-7,02969401922759;103,860988481659
"Sergipe";"PIB - Ótica da Renda";"2016";38877,4384832686;45266,98;-5,13290975959741;98,5298976674696
"Sergipe";"PIB - Ótica da Renda";"2017";40711,4861630634;46045,3;1,71939899679634;100,224019739509
"Sergipe";"PIB - Ótica da Renda";"2018";42017,9812779643;45807,22;-0,517056029605634;99,7058054023323
"Sergipe";"PIB - Ótica da Renda";"2019";44689,4828809804;46708,31;1,96713531185695;101,667153508373
"Sergipe";"PIB - Ótica da Renda";"2020";45409,6565692204;45409,66;-2,78034037198091;98,8404605943358
"Sergipe";"PIB - Ótica Produção";"2010";26404,8932259677;45942,38;NA;100
"Sergipe";"PIB - Ótica Produção";"2011";29108,2718558908;47553,47;3,50676216600012;103,506762166
"Sergipe";"PIB - Ótica Produção";"2012";32853,1808036976;50710,64;6,63920004155323;110,378783162736
"Sergipe";"PIB - Ótica Produção";"2013";35335,9860742886;51499,04;1,55470331275647;112,094845761147
"Sergipe";"PIB - Ótica Produção";"2014";37472,4315020401;51324,14;-0,339617981228391;111,714151508912
"Sergipe";"PIB - Ótica Produção";"2015";38556,5304613675;47716,21;-7,02969401922759;103,860988481659
"Sergipe";"PIB - Ótica Produção";"2016";38877,4384832686;45266,98;-5,13290975959741;98,5298976674696
"Sergipe";"PIB - Ótica Produção";"2017";40711,4861630633;46045,3;1,71939899679634;100,224019739509
"Sergipe";"PIB - Ótica Produção";"2018";42017,9812779643;45807,22;-0,517056029605634;99,7058054023323
"Sergipe";"PIB - Ótica Produção";"2019";44689,4828809805;46708,31;1,96713531185695;101,667153508373
"Sergipe";"PIB - Ótica Produção";"2020";45409,6565692204;45409,66;-2,78034037198091;98,8404605943358
"Bahia";"Valor Adicionado";"2010";135415,006032398;235611,15;NA;100
"Bahia";"Valor Adicionado";"2011";145727,055143588;238070,71;1,04390645349339;101,043906453493
"Bahia";"Valor Adicionado";"2012";159295,894222183;245881,75;3,2809747994619;104,359131560624
"Bahia";"Valor Adicionado";"2013";178261,700255052;259800,5;5,66074952695756;110,266640606779
"Bahia";"Valor Adicionado";"2014";196202,842645002;268729,36;3,43681401690912;114,056299967128
"Bahia";"Valor Adicionado";"2015";215986,136565471;267296,89;-0,533053031496067;113,448319402541
"Bahia";"Valor Adicionado";"2016";228329,341797693;265855,45;-0,539265533542121;112,83653171762
"Bahia";"Valor Adicionado";"2017";236137,907961732;267075,52;0,45892232038125;113,354363747217
"Bahia";"Valor Adicionado";"2018";250533,839305299;273127,32;2,26595084416572;115,922917909445
"Bahia";"Valor Adicionado";"2019";256468,543801774;268054,4;-1,8573462369125;113,769827955935
"Bahia";"Valor Adicionado";"2020";268226,782077772;268226,78;0,0643078419902743;113,84299087713
"Bahia";"Remuneração";"2010";66475,9107365872;115662,71;NA;100
"Bahia";"Remuneração";"2011";75691,3105708913;123655,03;6,91002311808186;106,910023118082
"Bahia";"Remuneração";"2012";84403,7852998784;130281,76;5,35904604931963;112,639380488318
"Bahia";"Remuneração";"2013";93664,4255665045;136507,53;4,77869657272054;118,022074703247
"Bahia";"Remuneração";"2014";103278,251511066;141455,13;3,62441544433483;122,299685006516
"Bahia";"Remuneração";"2015";112377,405024115;139074,34;-1,68307080838992;120,241294709418
