"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação anual";"Índice"
"Roraima";"Impostos sobre a produção";2018;1161,39;1393,51;16,66;120,38
"Roraima";"Impostos sobre a produção";2019;1361,57;1566,25;12,4;135,31
"Roraima";"Impostos sobre a produção";2020;1582,95;1742,21;11,23;150,51
"Roraima";"Impostos sobre a produção";2021;1987,92;1987,92;14,1;171,74
"Roraima";"Impostos sobre produto, líquidos de subsídios";2010;571,82;1095,03;NA;100
"Roraima";"Impostos sobre produto, líquidos de subsídios";2011;581,67;1045,87;-4,49;95,51
"Roraima";"Impostos sobre produto, líquidos de subsídios";2012;645,64;1096,85;4,87;100,17
"Roraima";"Impostos sobre produto, líquidos de subsídios";2013;671,4;1076,95;-1,81;98,35
"Roraima";"Impostos sobre produto, líquidos de subsídios";2014;751,09;1132,24;5,13;103,4
"Roraima";"Impostos sobre produto, líquidos de subsídios";2015;801,57;1091,79;-3,57;99,7
"Roraima";"Impostos sobre produto, líquidos de subsídios";2016;835,73;1070,99;-1,91;97,8
"Roraima";"Impostos sobre produto, líquidos de subsídios";2017;921,88;1147,56;7,15;104,8
"Roraima";"Impostos sobre produto, líquidos de subsídios";2018;1102,9;1323,33;15,32;120,85
"Roraima";"Impostos sobre produto, líquidos de subsídios";2019;1295,66;1490,43;12,63;136,11
"Roraima";"Impostos sobre produto, líquidos de subsídios";2020;1500,04;1650,95;10,77;150,77
"Roraima";"Impostos sobre produto, líquidos de subsídios";2021;1892,88;1892,88;14,65;172,86
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2010;32,65;62,53;NA;100
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2011;27,64;49,7;-20,52;79,48
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2012;25,32;43,01;-13,46;68,78
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2013;19,31;30,98;-27,97;49,54
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2014;29,65;44,69;44,25;71,47
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2015;24,03;32,73;-26,76;52,34
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2016;26,45;33,9;3,57;54,21
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2017;37,74;46,97;38,55;75,12
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2018;58,49;70,18;49,41;112,23
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2019;65,91;75,82;8,04;121,25
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2020;82,92;91,26;20,36;145,95
"Roraima";"Outros impostos sobre a produção líquidos de subsídios";2021;95,04;95,04;4,14;151,99
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;2227,03;4264,7;NA;100
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;2393,4;4303,43;0,91;100,91
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;2552,3;4335,98;0,76;101,67
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;3098,21;4969,66;14,61;116,53
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;3560,31;5366,99;8;125,85
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;3368,54;4588,2;-14,51;107,59
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;3470,55;4447,49;-3,07;104,29
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;3842,88;4783,65;7,56;112,17
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;4698,15;5637,15;17,84;132,18
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;4847,91;5576,69;-1,07;130,76
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;6055,47;6664,71;19,51;156,28
"Roraima";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;7108,93;7108,93;6,67;166,69
"Roraima";"PIB - Ótica da Renda";2010;6639,15;12713,79;NA;100
"Roraima";"PIB - Ótica da Renda";2011;7303,72;13132,37;3,29;103,29
"Roraima";"PIB - Ótica da Renda";2012;7711,47;13100,63;-0,24;103,04
"Roraima";"PIB - Ótica da Renda";2013;9010,73;14453,57;10,33;113,68
"Roraima";"PIB - Ótica da Renda";2014;9744,12;14688,79;1,63;115,53
"Roraima";"PIB - Ótica da Renda";2015;10242,91;13951,62;-5,02;109,74
"Roraima";"PIB - Ótica da Renda";2016;11013,24;14113,42;1,16;111,01
"Roraima";"PIB - Ótica da Renda";2017;12104,71;15068,02;6,76;118,52
"Roraima";"PIB - Ótica da Renda";2018;13369,99;16042,17;6,47;126,18
"Roraima";"PIB - Ótica da Renda";2019;14292,23;16440,77;2,48;129,31
"Roraima";"PIB - Ótica da Renda";2020;16024,28;17636,48;7,27;138,72
"Roraima";"PIB - Ótica da Renda";2021;18202,58;18202,58;3,21;143,17
"Roraima";"PIB - Ótica Produção";2010;6639,15;12713,79;NA;100
"Roraima";"PIB - Ótica Produção";2011;7303,72;13132,37;3,29;103,29
"Roraima";"PIB - Ótica Produção";2012;7711,47;13100,63;-0,24;103,04
"Roraima";"PIB - Ótica Produção";2013;9010,73;14453,57;10,33;113,68
"Roraima";"PIB - Ótica Produção";2014;9744,12;14688,79;1,63;115,53
"Roraima";"PIB - Ótica Produção";2015;10242,91;13951,62;-5,02;109,74
"Roraima";"PIB - Ótica Produção";2016;11013,24;14113,42;1,16;111,01
"Roraima";"PIB - Ótica Produção";2017;12104,71;15068,02;6,76;118,52
"Roraima";"PIB - Ótica Produção";2018;13369,99;16042,17;6,47;126,18
"Roraima";"PIB - Ótica Produção";2019;14292,23;16440,77;2,48;129,31
"Roraima";"PIB - Ótica Produção";2020;16024,28;17636,48;7,27;138,72
"Roraima";"PIB - Ótica Produção";2021;18202,58;18202,58;3,21;143,17
"Pará";"Valor Adicionado";2010;75521,36;144621,3;NA;100
"Pará";"Valor Adicionado";2011;90541,3;162796,81;12,57;112,57
"Pará";"Valor Adicionado";2012;97352,06;165386,56;1,59;114,36
"Pará";"Valor Adicionado";2013;110396,67;177080,73;7,07;122,44
"Pará";"Valor Adicionado";2014;113001,64;170344,43;-3,8;117,79
"Pará";"Valor Adicionado";2015;118312,5;161150,64;-5,4;111,43
"Pará";"Valor Adicionado";2016;124828,33;159966,99;-0,73;110,61
"Pará";"Valor Adicionado";2017;141649,04;176325,6;10,23;121,92
"Pará";"Valor Adicionado";2018;146889,12;176247,01;-0,04;121,87
"Pará";"Valor Adicionado";2019;161909,19;186248,91;5,67;128,78
"Pará";"Valor Adicionado";2020;197913,64;217825,7;16,95;150,62
"Pará";"Valor Adicionado";2021;240097,25;240097,25;10,22;166,02
"Pará";"Remuneração";2010;30882,09;59138,33;NA;100
"Pará";"Remuneração";2011;36488,97;65608,59;10,94;110,94
"Pará";"Remuneração";2012;41839,53;71079,1;8,34;120,19
"Pará";"Remuneração";2013;47385,38;76008,08;6,93;128,53
"Pará";"Remuneração";2014;51933,68;78287,47;3;132,38
"Pará";"Remuneração";2015;56164,83;76500,78;-2,28;129,36
"Pará";"Remuneração";2016;57547,79;73747,26;-3,6;124,7
"Pará";"Remuneração";2017;60031,67;74727,8;1,33;126,36
"Pará";"Remuneração";2018;63636,07;76354,65;2,18;129,11
"Pará";"Remuneração";2019;65672,15;75544,6;-1,06;127,74
"Pará";"Remuneração";2020;69640,09;76646,57;1,46;129,61
"Pará";"Remuneração";2021;75976,81;75976,81;-0,87;128,47
"Pará";"Salários";2010;24780,02;47453,05;NA;100
"Pará";"Salários";2011;29171,09;52450,76;10,53;110,53
"Pará";"Salários";2012;33593,89;57070,99;8,81;120,27
"Pará";"Salários";2013;37907,98;60805,94;6,54;128,14
"Pará";"Salários";2014;41562,01;62652,7;3,04;132,03
"Pará";"Salários";2015;44966,44;61247,71;-2,24;129,07
"Pará";"Salários";2016;46120,11;59102,73;-3,5;124,55
"Pará";"Salários";2017;47799,92;59501,64;0,67;125,39
"Pará";"Salários";2018;50671,11;60798,45;2,18;128,12
"Pará";"Salários";2019;51937,7;59745,47;-1,73;125,9
"Pará";"Salários";2020;55348,31;60916,9;1,96;128,37
"Pará";"Salários";2021;60212,11;60212,11;-1,16;126,89
"Pará";"Contribuição social";2010;6102,06;11685,28;NA;100
"Pará";"Contribuição social";2011;7317,88;13157,83;12,6;112,6
"Pará";"Contribuição social";2012;8245,64;14008,11;6,46;119,88
"Pará";"Contribuição social";2013;9477,4;15202,14;8,52;130,1
"Pará";"Contribuição social";2014;10371,66;15634,78;2,85;133,8
"Pará";"Contribuição social";2015;11198,4;15253,07;-2,44;130,53
"Pará";"Contribuição social";2016;11427,69;14644,53;-3,99;125,32
"Pará";"Contribuição social";2017;12231,75;15226,16;3,97;130,3
"Pará";"Contribuição social";2018;12964,96;15556,2;2,17;133,13
"Pará";"Contribuição social";2019;13734,45;15799,14;1,56;135,21
"Pará";"Contribuição social";2020;14291,78;15729,67;-0,44;134,61
"Pará";"Contribuição social";2021;15764,7;15764,7;0,22;134,91
"Pará";"Impostos sobre a produção";2010;7862,78;15057,01;NA;100
"Pará";"Impostos sobre a produção";2011;8820,92;15860,36;5,34;105,34
"Pará";"Impostos sobre a produção";2012;10406,58;17679,23;11,47;117,42
"Pará";"Impostos sobre a produção";2013;11531,87;18497,59;4,63;122,85
"Pará";"Impostos sobre a produção";2014;12404,33;18698,92;1,09;124,19
"Pará";"Impostos sobre a produção";2015;13357,49;18193,92;-2,7;120,83
"Pará";"Impostos sobre a produção";2016;14080,94;18044,66;-0,82;119,84
"Pará";"Impostos sobre a produção";2017;14636,57;18219,69;0,97;121
"Pará";"Impostos sobre a produção";2018;15846,2;19013,29;4,36;126,28
"Pará";"Impostos sobre a produção";2019;18109,52;20831,92;9,57;138,35
"Pará";"Impostos sobre a produção";2020;19771,84;21761,09;4,46;144,52
"Pará";"Impostos sobre a produção";2021;25024,16;25024,16;14,99;166,2
"Pará";"Impostos sobre produto, líquidos de subsídios";2010;7163,16;13717,24;NA;100
"Pará";"Impostos sobre produto, líquidos de subsídios";2011;8169,43;14688,96;7,08;107,08
"Pará";"Impostos sobre produto, líquidos de subsídios";2012;9728,83;16527,82;12,52;120,49
"Pará";"Impostos sobre produto, líquidos de subsídios";2013;10828,18;17368,84;5,09;126,62
"Pará";"Impostos sobre produto, líquidos de subsídios";2014;11583,31;17461,27;0,53;127,29
"Pará";"Impostos sobre produto, líquidos de subsídios";2015;12587,01;17144,46;-1,81;124,98
"Pará";"Impostos sobre produto, líquidos de subsídios";2016;13279,18;17017,22;-0,74;124,06
"Pará";"Impostos sobre produto, líquidos de subsídios";2017;13583,37;16908,66;-0,64;123,27
"Pará";"Impostos sobre produto, líquidos de subsídios";2018;14460,49;17350,62;2,61;126,49
"Pará";"Impostos sobre produto, líquidos de subsídios";2019;16467,79;18943,38;9,18;138,1
"Pará";"Impostos sobre produto, líquidos de subsídios";2020;18021,96;19835,15;4,71;144,6
"Pará";"Impostos sobre produto, líquidos de subsídios";2021;22807,73;22807,73;14,99;166,27
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2010;699,63;1339,77;NA;100
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2011;651,49;1171,4;-12,57;87,43
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2012;677,76;1151,41;-1,71;85,94
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2013;703,69;1128,75;-1,97;84,25
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2014;821,03;1237,66;9,65;92,38
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2015;770,49;1049,46;-15,21;78,33
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2016;801,75;1027,44;-2,1;76,69
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2017;1053,2;1311,03;27,6;97,85
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2018;1385,71;1662,66;26,82;124,1
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2019;1641,73;1888,53;13,58;140,96
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2020;1749,88;1925,94;1,98;143,75
"Pará";"Outros impostos sobre a produção líquidos de subsídios";2021;2216,43;2216,43;15,08;165,43
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;43939,65;84143,2;NA;100
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;53400,85;96016,82;14,11;114,11
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;54834,76;93156,05;-2,98;110,71
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;62307,59;99943,9;7,29;118,78
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;60246,93;90819,3;-9,13;107,93
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;61377,18;83600,4;-7,95;99,35
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;66478,78;85192,29;1,9;101,25
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;80564,16;100286,77;17,72;119,19
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;81867,34;98229,7;-2,05;116,74
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;94595,31;108815,77;10,78;129,32
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;126523,67;139253,19;27,97;165,5
"Pará";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;161904,01;161904,01;16,27;192,41
"Pará";"PIB - Ótica da Renda";2010;82684,52;158338,54;NA;100
"Pará";"PIB - Ótica da Renda";2011;98710,74;177485,77;12,09;112,09
"Pará";"PIB - Ótica da Renda";2012;107080,88;181914,38;2,5;114,89
"Pará";"PIB - Ótica da Renda";2013;121224,85;194449,56;6,89;122,81
"Pará";"PIB - Ótica da Renda";2014;124584,95;187805,7;-3,42;118,61
"Pará";"PIB - Ótica da Renda";2015;130899,51;178295,1;-5,06;112,6
"Pará";"PIB - Ótica da Renda";2016;138107,51;176984,21;-0,74;111,78
"Pará";"PIB - Ótica da Renda";2017;155232,4;193234,26;9,18;122,04
"Pará";"PIB - Ótica da Renda";2018;161349,6;193597,63;0,19;122,27
"Pará";"PIB - Ótica da Renda";2019;178376,98;205192,29;5,99;129,59
"Pará";"PIB - Ótica da Renda";2020;215935,6;237660,85;15,82;150,1
"Pará";"PIB - Ótica da Renda";2021;262904,98;262904,98;10,62;166,04
"Pará";"PIB - Ótica Produção";2010;82684,52;158338,54;NA;100
"Pará";"PIB - Ótica Produção";2011;98710,74;177485,77;12,09;112,09
"Pará";"PIB - Ótica Produção";2012;107080,88;181914,38;2,5;114,89
"Pará";"PIB - Ótica Produção";2013;121224,85;194449,56;6,89;122,81
"Pará";"PIB - Ótica Produção";2014;124584,95;187805,7;-3,42;118,61
"Pará";"PIB - Ótica Produção";2015;130899,51;178295,1;-5,06;112,6
"Pará";"PIB - Ótica Produção";2016;138107,51;176984,21;-0,74;111,78
"Pará";"PIB - Ótica Produção";2017;155232,4;193234,26;9,18;122,04
"Pará";"PIB - Ótica Produção";2018;161349,6;193597,63;0,19;122,27
"Pará";"PIB - Ótica Produção";2019;178376,98;205192,29;5,99;129,59
"Pará";"PIB - Ótica Produção";2020;215935,6;237660,85;15,82;150,1
"Pará";"PIB - Ótica Produção";2021;262904,98;262904,98;10,62;166,04
"Amapá";"Valor Adicionado";2010;7601,71;14557,07;NA;100
"Amapá";"Valor Adicionado";2011;8716,75;15673,05;7,67;107,67
"Amapá";"Valor Adicionado";2012;10250,58;17414,2;11,11;119,63
"Amapá";"Valor Adicionado";2013;11756,08;18857,22;8,29;129,54
"Amapá";"Valor Adicionado";2014;12372,44;18650,84;-1,09;128,12
"Amapá";"Valor Adicionado";2015;12890,8;17558,25;-5,86;120,62
"Amapá";"Valor Adicionado";2016;13468,62;17259,99;-1,7;118,57
"Amapá";"Valor Adicionado";2017;14472,59;18015,57;4,38;123,76
"Amapá";"Valor Adicionado";2018;15665,02;18795,9;4,33;129,12
"Amapá";"Valor Adicionado";2019;16324,2;18778,21;-0,09;129
"Amapá";"Valor Adicionado";2020;17212,12;18943,83;0,88;130,13
"Amapá";"Valor Adicionado";2021;18505,45;18505,45;-2,31;127,12
"Amapá";"Remuneração";2010;4936,03;9452,36;NA;100
"Amapá";"Remuneração";2011;5532,47;9947,59;5,24;105,24
"Amapá";"Remuneração";2012;6324,15;10743,78;8;113,66
"Amapá";"Remuneração";2013;7217,45;11577,08;7,76;122,48
"Amapá";"Remuneração";2014;7832,93;11807,76;1,99;124,92
"Amapá";"Remuneração";2015;7917;10783,56;-8,67;114,08
"Amapá";"Remuneração";2016;8306,91;10645,27;-1,28;112,62
"Amapá";"Remuneração";2017;8527,23;10614,75;-0,29;112,3
"Amapá";"Remuneração";2018;9296,9;11155,02;5,09;118,01
"Amapá";"Remuneração";2019;9774,82;11244,26;0,8;118,96
"Amapá";"Remuneração";2020;9965,71;10968,36;-2,45;116,04
"Amapá";"Remuneração";2021;10668,95;10668,95;-2,73;112,87
"Amapá";"Salários";2010;3867,24;7405,65;NA;100
"Amapá";"Salários";2011;4321,78;7770,74;4,93;104,93
"Amapá";"Salários";2012;4980,61;8461,31;8,89;114,25
"Amapá";"Salários";2013;5690,21;9127,32;7,87;123,25
"Amapá";"Salários";2014;6182,75;9320,19;2,11;125,85
"Amapá";"Salários";2015;6235,13;8492,72;-8,88;114,68
"Amapá";"Salários";2016;6547,62;8390,74;-1,2;113,3
"Amapá";"Salários";2017;6637,08;8261,88;-1,54;111,56
"Amapá";"Salários";2018;7238,63;8685,37;5,13;117,28
"Amapá";"Salários";2019;7534,94;8667,66;-0,2;117,04
"Amapá";"Salários";2020;7712,62;8488,59;-2,07;114,62
"Amapá";"Salários";2021;8273,44;8273,44;-2,53;111,72
"Amapá";"Contribuição social";2010;1068,79;2046,7;NA;100
"Amapá";"Contribuição social";2011;1210,68;2176,85;6,36;106,36
"Amapá";"Contribuição social";2012;1343,54;2282,47;4,85;111,52
"Amapá";"Contribuição social";2013;1527,24;2449,76;7,33;119,69
"Amapá";"Contribuição social";2014;1650,18;2487,56;1,54;121,54
"Amapá";"Contribuição social";2015;1681,87;2290,84;-7,91;111,93
"Amapá";"Contribuição social";2016;1759,29;2254,52;-1,59;110,15
"Amapá";"Contribuição social";2017;1890,14;2352,86;4,36;114,96
"Amapá";"Contribuição social";2018;2058,27;2469,65;4,96;120,66
"Amapá";"Contribuição social";2019;2239,88;2576,6;4,33;125,89
"Amapá";"Contribuição social";2020;2253,09;2479,77;-3,76;121,16
"Amapá";"Contribuição social";2021;2395,5;2395,5;-3,4;117,04
"Amapá";"Impostos sobre a produção";2010;683,8;1309,45;NA;100
"Amapá";"Impostos sobre a produção";2011;742,88;1335,73;2,01;102,01
"Amapá";"Impostos sobre a produção";2012;938,15;1593,77;19,32;121,71
"Amapá";"Impostos sobre a produção";2013;1075,55;1725,23;8,25;131,75
"Amapá";"Impostos sobre a produção";2014;1103,88;1664,05;-3,55;127,08
"Amapá";"Impostos sobre a produção";2015;1048,94;1428,74;-14,14;109,11
"Amapá";"Impostos sobre a produção";2016;954,07;1222,63;-14,43;93,37
"Amapá";"Impostos sobre a produção";2017;1103,65;1373,83;12,37;104,92
"Amapá";"Impostos sobre a produção";2018;1239,1;1486,75;8,22;113,54
"Amapá";"Impostos sobre a produção";2019;1279,04;1471,32;-1,04;112,36
"Amapá";"Impostos sobre a produção";2020;1359,9;1496,72;1,73;114,3
"Amapá";"Impostos sobre a produção";2021;1708,7;1708,7;14,16;130,49
"Amapá";"Impostos sobre produto, líquidos de subsídios";2010;636,08;1218,08;NA;100
"Amapá";"Impostos sobre produto, líquidos de subsídios";2011;692,48;1245,11;2,22;102,22
"Amapá";"Impostos sobre produto, líquidos de subsídios";2012;880,29;1495,48;20,11;122,77
"Amapá";"Impostos sobre produto, líquidos de subsídios";2013;1007,41;1615,93;8,05;132,66
"Amapá";"Impostos sobre produto, líquidos de subsídios";2014;1027,85;1549,43;-4,12;127,2
"Amapá";"Impostos sobre produto, líquidos de subsídios";2015;970,49;1321,88;-14,69;108,52
"Amapá";"Impostos sobre produto, líquidos de subsídios";2016;873,51;1119,4;-15,32;91,9
"Amapá";"Impostos sobre produto, líquidos de subsídios";2017;1009,32;1256,41;12,24;103,15
"Amapá";"Impostos sobre produto, líquidos de subsídios";2018;1130,19;1356,07;7,93;111,33
"Amapá";"Impostos sobre produto, líquidos de subsídios";2019;1172,46;1348,72;-0,54;110,73
"Amapá";"Impostos sobre produto, líquidos de subsídios";2020;1257;1383,46;2,58;113,58
"Amapá";"Impostos sobre produto, líquidos de subsídios";2021;1594,4;1594,4;15,25;130,89
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2010;47,72;91,37;NA;100
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2011;50,4;90,62;-0,82;99,18
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2012;57,86;98,29;8,46;107,57
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2013;68,14;109,3;11,2;119,62
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2014;76,04;114,62;4,87;125,45
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2015;78,45;106,86;-6,77;116,95
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2016;80,56;103,23;-3,4;112,98
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2017;94,33;117,42;13,75;128,51
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2018;108,91;130,68;11,29;143,02
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2019;106,58;122,6;-6,18;134,18
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2020;102,9;113,25;-7,63;123,95
"Amapá";"Outros impostos sobre a produção líquidos de subsídios";2021;114,3;114,3;0,93;125,1
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;2617,97;5013,34;NA;100
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;3133,88;5634,85;12,4;112,4
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;3868,57;6572,12;16,63;131,09
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;4470,49;7170,84;9,11;143,04
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;4463,47;6728,46;-6,17;134,21
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;4895,34;6667,83;-0,9;133
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;5081,16;6511,49;-2,34;129,88
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;5851,03;7283,4;11,85;145,28
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;6259,2;7510,19;3,11;149,8
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;6442,81;7411,35;-1,32;147,83
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;7143,51;7862,22;6,08;156,83
"Amapá";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;7722,2;7722,2;-1,78;154,03
"Amapá";"PIB - Ótica da Renda";2010;8237,8;15775,15;NA;100
"Amapá";"PIB - Ótica da Renda";2011;9409,23;16918,16;7,25;107,25
"Amapá";"PIB - Ótica da Renda";2012;11130,87;18909,68;11,77;119,87
"Amapá";"PIB - Ótica da Renda";2013;12763,49;20473,15;8,27;129,78
"Amapá";"PIB - Ótica da Renda";2014;13400,28;20200,27;-1,33;128,05
"Amapá";"PIB - Ótica da Renda";2015;13861,29;18880,14;-6,54;119,68
"Amapá";"PIB - Ótica da Renda";2016;14342,14;18379,39;-2,65;116,51
"Amapá";"PIB - Ótica da Renda";2017;15481,91;19271,98;4,86;122,17
"Amapá";"PIB - Ótica da Renda";2018;16795,21;20151,97;4,57;127,75
"Amapá";"PIB - Ótica da Renda";2019;17496,66;20126,92;-0,12;127,59
"Amapá";"PIB - Ótica da Renda";2020;18469,11;20327,29;1;128,86
"Amapá";"PIB - Ótica da Renda";2021;20099,85;20099,85;-1,12;127,41
"Amapá";"PIB - Ótica Produção";2010;8237,8;15775,15;NA;100
"Amapá";"PIB - Ótica Produção";2011;9409,23;16918,16;7,25;107,25
"Amapá";"PIB - Ótica Produção";2012;11130,87;18909,68;11,77;119,87
"Amapá";"PIB - Ótica Produção";2013;12763,49;20473,15;8,27;129,78
"Amapá";"PIB - Ótica Produção";2014;13400,28;20200,27;-1,33;128,05
"Amapá";"PIB - Ótica Produção";2015;13861,29;18880,14;-6,54;119,68
"Amapá";"PIB - Ótica Produção";2016;14342,14;18379,39;-2,65;116,51
"Amapá";"PIB - Ótica Produção";2017;15481,91;19271,98;4,86;122,17
"Amapá";"PIB - Ótica Produção";2018;16795,21;20151,97;4,57;127,75
"Amapá";"PIB - Ótica Produção";2019;17496,66;20126,92;-0,12;127,59
"Amapá";"PIB - Ótica Produção";2020;18469,11;20327,29;1;128,86
"Amapá";"PIB - Ótica Produção";2021;20099,85;20099,85;-1,12;127,41
"Tocantins";"Valor Adicionado";2010;14809,18;28359,17;NA;100
"Tocantins";"Valor Adicionado";2011;16557,45;29770,95;4,98;104,98
"Tocantins";"Valor Adicionado";2012;18716,49;31796,52;6,8;112,12
"Tocantins";"Valor Adicionado";2013;21641,04;34713,1;9,17;122,41
"Tocantins";"Valor Adicionado";2014;23748,71;35800,02;3,13;126,24
"Tocantins";"Valor Adicionado";2015;26295,52;35816,5;0,05;126,3
"Tocantins";"Valor Adicionado";2016;28531,46;36562,95;2,08;128,93
"Tocantins";"Valor Adicionado";2017;30851,84;38404,56;5,04;135,42
"Tocantins";"Valor Adicionado";2018;32111,98;38530,01;0,33;135,86
"Tocantins";"Valor Adicionado";2019;35538,43;40880,9;6,1;144,15
"Tocantins";"Valor Adicionado";2020;39508,91;43483,89;6,37;153,33
"Tocantins";"Valor Adicionado";2021;46695,32;46695,32;7,39;164,66
"Tocantins";"Remuneração";2010;7787,66;14913,15;NA;100
"Tocantins";"Remuneração";2011;8981,85;16149,72;8,29;108,29
"Tocantins";"Remuneração";2012;9812,27;16669,58;3,22;111,78
"Tocantins";"Remuneração";2013;11250,27;18045,89;8,26;121,01
"Tocantins";"Remuneração";2014;12102,08;18243,29;1,09;122,33
"Tocantins";"Remuneração";2015;13479,31;18359,85;0,64;123,11
"Tocantins";"Remuneração";2016;14688,03;18822,65;2,52;126,22
"Tocantins";"Remuneração";2017;15225,68;18953,02;0,69;127,09
"Tocantins";"Remuneração";2018;16583,24;19897,64;4,98;133,42
"Tocantins";"Remuneração";2019;17564,47;20204,92;1,54;135,48
"Tocantins";"Remuneração";2020;17566,55;19333,92;-4,31;129,64
"Tocantins";"Remuneração";2021;19800,93;19800,93;2,42;132,77
"Tocantins";"Salários";2010;6239,46;11948,39;NA;100
"Tocantins";"Salários";2011;7189,62;12927,22;8,19;108,19
"Tocantins";"Salários";2012;7870,95;13371,57;3,44;111,91
"Tocantins";"Salários";2013;8934,07;14330,61;7,17;119,94
"Tocantins";"Salários";2014;9616,31;14496,12;1,15;121,32
"Tocantins";"Salários";2015;10783,02;14687,29;1,32;122,92
"Tocantins";"Salários";2016;11740,56;15045,48;2,44;125,92
"Tocantins";"Salários";2017;12081,8;15039,5;-0,04;125,87
"Tocantins";"Salários";2018;13159,72;15789,88;4,99;132,15
